id,created,key,summary,project_id,assignee_id,creator_id,overall_worklogs
689558,2020-04-22 20:24:15.000,ADBK-227,Team syncs (Mad Devs team),48,1,1,1144260
689556,2020-04-22 20:39:24.000,ADBK-228,Onboarding to the project and setting-up the local project environment (Magento)),48,1,1,30600
689555,2020-04-23 00:57:18.000,ADBK-229,Fix bug with scripts moved to the page bottom,48,1,116,28800
703332,2020-04-23 10:39:50.000,ADBKRK-790,Security: Delete jira account which Never Logged In & Last Login is 2017 ~ 31/12/2019,48,1,1,57600
689553,2020-04-23 11:43:41.000,ADBK-230,Cannot comment in lms.edumall.vn,48,1,1,115800
689549,2020-04-23 14:09:24.000,ADBK-232,Error loading video 311675,48,1,1,17100
689547,2020-04-23 17:10:09.000,ADBK-233,Remove inactual / old / test pages from the website,48,1,374,39480
703320,2020-04-23 17:50:12.000,ADBKRK-798,Create official email for Roman,48,1,374,300
689544,2020-04-23 19:01:05.000,ADBK-235,No authentication while calling API for lms.edumall.vn,48,1,1,7200
703315,2020-04-24 10:26:02.000,ADBKRK-804,ĐẶT HÀNG FIX CỘT MÃ KHÓA HỌC KHI XUẤT DATA EROS ,48,1,1,12600
689542,2020-04-24 12:28:50.000,ADBK-236,Onboarding to the project and setting-up the local project environment (Alex T.),48,1,1,22080
689525,2020-04-24 14:07:51.000,ADBK-246,Can't play video in Kelley,48,1,1,53100
703309,2020-04-25 12:35:02.000,ADBKRK-810,Add retranscode function with Kelley,48,1,1,28800
689522,2020-04-27 11:26:24.000,ADBK-247,Handover Devops Tasks,48,82,1,11700
689519,2020-04-27 12:42:03.000,ADBK-249,Research frontend of Magento and prepare basic locators polices,48,1,1,18960
703298,2020-04-27 13:21:16.000,ADBKRK-822,[Sale] Hỗ trợ mở tài khoản eros,48,1,1,1800
689515,2020-04-27 17:08:04.000,ADBK-250,Automate Magento deployments,48,82,1,225600
689512,2020-04-27 20:38:48.000,ADBK-251,UAT for Magento VN desktop (Iteration 1),48,1,1,72660
689511,2020-04-27 20:42:55.000,ADBK-252,Login for existing user,48,1,1,6360
689510,2020-04-27 20:43:11.000,ADBK-253,Check top-level menu links,48,1,1,7200
689509,2020-04-27 20:43:18.000,ADBK-254,Check accessibility to Cart section,48,1,1,7440
689507,2020-04-27 20:43:24.000,ADBK-255,Verify profile link,48,1,1,9480
689506,2020-04-27 20:43:30.000,ADBK-256,User logout,48,1,1,1920
689505,2020-04-27 20:43:37.000,ADBK-257,"Search interface: find course, validate course position on result page",48,1,1,7140
689504,2020-04-27 20:43:46.000,ADBK-258,Add course to favorites,48,1,1,7860
689503,2020-04-27 20:43:51.000,ADBK-259,Remove course from favorites,48,1,1,3840
689501,2020-04-27 20:43:56.000,ADBK-260,Smoke test - favorites page is available,48,1,1,3480
689500,2020-04-27 20:44:01.000,ADBK-261,Add course to cart,48,1,1,12720
689499,2020-04-27 20:44:05.000,ADBK-262,Remove course from cart,48,1,1,9660
689497,2020-04-27 20:44:10.000,ADBK-263,Discount codes - check that price will be changed,48,1,1,19320
689495,2020-04-27 20:44:16.000,ADBK-264,Checkout step,48,1,1,24600
689493,2020-04-27 20:44:31.000,ADBK-265,Cart payment,48,1,1,32580
689486,2020-04-27 20:44:51.000,ADBK-268,"""Buy now"" functionality test",48,1,1,8760
689469,2020-04-27 21:10:12.000,ADBK-276,Google Analytics and Bifrost Integration EVN (Iteration 1),48,1,1,51900
689344,2020-04-27 22:11:26.000,ADBK-343,We need to check why some fields in siren_id of bifrost_transaction don't record the _id of contacts ,48,1,1,1800
689342,2020-04-27 22:18:52.000,ADBK-344, Implement the session countdown on the LP,48,1,1,45000
689467,2020-04-27 23:23:13.000,ADBK-277,Add information about test orders in Magento project,48,1,1,10320
703292,2020-04-28 10:50:22.000,ADBKRK-828,Khóa quyền tài khoản hệ thống Eros evn,48,1,1,1800
689463,2020-04-28 13:38:40.000,ADBK-279,Prepare test framework ,48,1,1,9060
689460,2020-04-28 14:47:15.000,ADBK-280,Register new user,48,1,1,8460
689457,2020-04-28 15:33:58.000,ADBK-281,Could not sign in to staging-sso.edumall.vn,48,1,1,22500
689455,2020-04-28 17:16:02.000,ADBK-282,An XSS error on edumall.vn,48,1,1,11700
689453,2020-04-28 19:23:09.000,ADBK-283,Add retranscode function with Kelley,48,1,1,9000
703286,2020-04-29 10:55:31.000,ADBKRK-835,[Gấp] Cấp quyền in đơn cho đối tác DHL ,48,1,1,1800
689451,2020-04-29 14:31:41.000,ADBK-284,Research Dev doc from GA,48,1,1,3600
689450,2020-04-29 14:34:01.000,ADBK-285,Find where is in code transaction marks up as successful,48,1,1,3600
689448,2020-04-29 14:37:23.000,ADBK-286,Make request to GA after transaction and test it,48,1,1,10188
689446,2020-04-29 14:43:17.000,ADBK-287,Study cronjob which send to GA,48,1,1,5400
689438,2020-04-29 17:27:05.000,ADBK-291,Create organization schema markup,48,1,1,21060
689436,2020-04-30 03:25:55.000,ADBK-292,Extend sitemap for teacher pages,48,1,1,39600
689433,2020-04-30 13:43:35.000,ADBK-293,Set up automative sitemap.xml updates,48,1,374,10740
679365,2020-04-30 18:14:24.000,ADBK-77,Create a field 'SEO texts' in Admin Panel to add there text content for category pages,48,1,374,17940
689430,2020-04-30 18:15:03.000,ADBK-294,Create a field 'SEO texts' in Admin Panel to add there text content for category pages,48,1,374,10620
689428,2020-05-01 12:03:58.000,ADBK-295,Close the staging for search engines ,48,82,1,7200
689426,2020-05-01 12:17:56.000,ADBK-296,Write documentation about new deployment/dev pipeline for Magento,48,82,1,18000
689422,2020-05-01 16:47:55.000,ADBK-299,DBA On-boarding process,48,1,1,19680
689420,2020-05-01 18:56:52.000,ADBK-300,Set-up local environment for Magento VN,48,1,1,14400
689419,2020-05-01 18:57:32.000,ADBK-301,Onboarding to the project,48,1,1,10800
689417,2020-05-01 21:10:22.000,ADBK-302,Data Issues,48,1,1,4200
689416,2020-05-01 21:11:42.000,ADBK-303,Connect Bifrost.Transactions to Jackfruit.Payments,48,1,1,13740
689414,2020-05-02 00:02:13.000,ADBK-304,Optimization deploy magento ,48,82,82,40500
689350,2020-05-02 16:59:45.000,ADBK-338,Wrong courses' price after a random time,48,82,1,7200
689410,2020-05-04 11:16:39.000,ADBK-306,Prepare docker containers,48,1,1,15300
689408,2020-05-04 13:46:39.000,ADBK-307,Set up Magento TL locally and fix readme if it is needed,48,1,1,52740
689405,2020-05-04 13:47:47.000,ADBK-308,Create report with last update dates for all tables of all databases,48,1,1,69120
703265,2020-05-04 15:53:15.000,ADBKRK-857,Add Key business to list internal system of ETL,48,1,1,600
689400,2020-05-04 16:18:56.000,ADBK-310,Change old production to new production ,48,82,82,34800
689397,2020-05-04 17:03:57.000,ADBK-311,Realize async timeouts,48,1,1,54180
689394,2020-05-04 17:13:44.000,ADBK-312,Move tk data from old datawarehouse,48,1,1,35040
689390,2020-05-04 18:32:18.000,ADBK-314,Eliminate render-blocking resources,48,1,1,21600
689388,2020-05-04 18:32:42.000,ADBK-315,Reduce ttfb,48,1,1,54000
689385,2020-05-04 18:33:12.000,ADBK-317,Ensure text remains visible during webfont load,48,1,1,10800
689382,2020-05-04 19:17:02.000,ADBK-319,Enable images cache-control for CDN,48,82,1,7200
689379,2020-05-04 20:47:39.000,ADBK-321,Create CI/CD for test,48,82,82,41400
689376,2020-05-04 23:31:42.000,ADBK-323,Add https://edumall.vn/ to sitemap.xml,48,1,374,23040
679364,2020-05-04 23:33:33.000,ADBK-78,Add https://edumall.co.th/ to sitemap.xml,48,1,374,6600
689371,2020-05-04 23:55:06.000,ADBK-326,Too much 404 link in https://newprod.edumall.vn,48,82,1,7200
689367,2020-05-05 00:01:43.000,ADBK-328,Sometime can not login to newprod.edumall.vn,48,1,1,2700
689362,2020-05-05 14:01:41.000,ADBK-331,Create recording mechanism ,48,1,1,35400
703253,2020-05-05 14:02:33.000,ADBKRK-869,Reset tài khoản log in vào Slack,48,1,1,900
689360,2020-05-05 16:38:42.000,ADBK-332,Need to check why BI can't connect with Marol,48,1,1,23280
689358,2020-05-06 01:54:07.000,ADBK-333,Truncate big table and create dump magento prod,48,82,82,7200
689352,2020-05-06 10:50:24.000,ADBK-337,Video output on the course detail page must display as youtube player,48,1,1,18420
689356,2020-05-06 12:21:17.000,ADBK-334,Cash on delivery test,48,1,1,25620
689355,2020-05-06 13:01:04.000,ADBK-335,Must truncate space in the begin and end of username,48,1,1,6300
689353,2020-05-06 13:05:48.000,ADBK-336,Sending email reminders to the teacher repeating itself,48,1,1,7200
689347,2020-05-06 13:28:02.000,ADBK-339,Must notify Admin about errors when transcode video,48,1,1,24000
703247,2020-05-06 14:51:47.000,ADBKRK-877,"Xin cấp tài khoản các hệ thống BF, Gambit, Minevar, eros",48,1,1,1800
689337,2020-05-06 17:40:26.000,ADBK-347,Magento Full page cache - varnish disable not work ,48,1,82,10800
689334,2020-05-06 17:47:05.000,ADBK-349,CSS critical error ,48,1,82,9000
689332,2020-05-06 18:17:52.000,ADBK-350,Remove several subdomains from Google Indexing,48,82,374,1200
689330,2020-05-06 19:29:23.000,ADBK-351,Integrate varnish in AMI,48,82,82,7200
689329,2020-05-07 02:42:10.000,ADBK-352,Remove two disk from ami ,48,82,82,1800
689327,2020-05-07 02:42:50.000,ADBK-353,Integrated awslogs ,48,82,82,7200
703245,2020-05-07 11:29:52.000,ADBKRK-879,Cung cấp tài khoản mới,48,1,1,900
689326,2020-05-07 13:20:07.000,ADBK-354,Install bcmath on base image ,48,82,82,9000
689323,2020-05-07 15:02:57.000,ADBK-356,Remove GA integration from Magento,48,1,1,12360
689322,2020-05-07 15:16:10.000,ADBK-357,Connect new DB to Stitch,48,1,1,2400
689318,2020-05-08 09:12:41.000,ADBK-360,Add searching function for lms.edumall.vn,48,1,1,12600
689315,2020-05-08 12:26:34.000,ADBK-362,"Mageto error - ""cookie is too large, cannot send cookie""",48,1,1,7200
689313,2020-05-08 12:27:37.000,ADBK-363,Menu not working,48,1,1,1800
689312,2020-05-08 13:11:08.000,ADBK-364,Can't connect with Mongo DB Gamebittl by ODBC on BI,48,1,1,3600
689309,2020-05-08 15:14:46.000,ADBK-366,Redirect from sso,48,1,1,6300
689307,2020-05-08 15:49:22.000,ADBK-367,"Expand Slack integratios with Jira, GL and Sentry for Edumall.vn",48,1,1,4200
689306,2020-05-08 16:20:22.000,ADBK-368,Compile basic smoke flow,48,1,1,25920
689303,2020-05-08 23:36:04.000,ADBK-370,Create lambda for maintaince mode,48,82,82,42300
689301,2020-05-10 18:37:21.000,ADBK-371,Make basic stress tests,48,1,1,1200
689300,2020-05-11 00:14:47.000,ADBK-372,Prepare to prod deploy,48,1,1,15960
689294,2020-05-11 11:20:39.000,ADBK-376,500 server error on SSO,48,1,1,5400
689293,2020-05-11 15:16:06.000,ADBK-377,Add Software schema org markup,48,1,1,21120
689288,2020-05-11 17:23:58.000,ADBK-380,Create Data Lake,48,1,1,310980
689285,2020-05-11 18:14:29.000,ADBK-381,"Review teachers pages that contain ""test"" in URL and remove them",48,1,374,14040
689283,2020-05-11 20:17:21.000,ADBK-382,"Can't change indexer mode to ""Update on schedule""",48,82,82,8400
689282,2020-05-11 20:18:09.000,ADBK-383,"Add ""Khóa học"" to the beginning of H1 at category pages",48,1,374,5460
689280,2020-05-11 20:59:25.000,ADBK-384,Prepare docs,48,1,1,2880
689278,2020-05-11 21:26:15.000,ADBK-385,Configure database snapshot creation in case of deploy in production. ,48,82,82,7200
689276,2020-05-11 21:27:09.000,ADBK-386,"Customize cleaning of LC, AMI and snapshots ",48,82,82,15900
689275,2020-05-12 03:08:16.000,ADBK-388,Create schema org for category and product pages,48,1,1,20880
689271,2020-05-12 10:51:18.000,ADBK-390,UAT for VN Android app (Iteration 1),48,1,1,18840
689270,2020-05-12 10:54:14.000,ADBK-392,Research Android app ,48,1,1,13200
689268,2020-05-12 10:54:30.000,ADBK-393,Prepare list of base scenarios ,48,1,1,6180
689258,2020-05-12 13:38:35.000,ADBK-399,Create user flow (same as desktop part),48,1,1,16440
689257,2020-05-12 13:38:48.000,ADBK-400,Login flow (same as desktop part),48,1,1,25320
689254,2020-05-12 13:39:43.000,ADBK-402,Footer menu test (check that each tab have some content),48,1,1,20400
689253,2020-05-12 13:39:59.000,ADBK-403,Add to cart test ,48,1,1,4500
689249,2020-05-12 13:41:04.000,ADBK-406,Verify profile section,48,1,1,3780
689246,2020-05-12 13:42:57.000,ADBK-407,"Search interface: find course, validate course position on result",48,1,1,22500
689242,2020-05-12 13:45:14.000,ADBK-409,Check course description ,48,1,1,6300
689240,2020-05-12 13:45:27.000,ADBK-410,Payment - fill the form,48,1,1,5160
689236,2020-05-12 13:45:55.000,ADBK-411,Prepare test framework and environment ,48,1,1,32040
689233,2020-05-12 13:46:09.000,ADBK-412,Documentation + local run description,48,1,1,11820
689229,2020-05-12 13:53:55.000,ADBK-413,[UX] Application banner,48,1,1,56280
689221,2020-05-12 14:06:28.000,ADBK-416,Load and render user data asynchronously,48,1,1,102780
689219,2020-05-12 14:16:01.000,ADBK-417,Remove css file duplicates,48,1,1,7200
689194,2020-05-12 16:06:04.000,ADBK-427,Fix buttons positioning in header,48,1,116,7080
689188,2020-05-12 16:09:33.000,ADBK-429,[UX] All course space should be clickable,48,1,1,43440
689186,2020-05-12 16:22:55.000,ADBK-430,Fix product page layout on half screen ,48,1,116,30240
689174,2020-05-12 19:06:30.000,ADBK-433,Magento VN monitoring system,48,82,1,111600
689171,2020-05-13 17:28:09.000,ADBK-434,Manual pre-tests,48,1,1,16260
689168,2020-05-13 18:26:40.000,ADBK-435,Mage optimizing module - research and test,48,1,1,12900
689158,2020-05-14 12:25:25.000,ADBK-437,Clean up communication between pikamon and mobile apps on staging ,48,1,1,103680
689155,2020-05-14 14:43:38.000,ADBK-439,Cloudwatch access,48,82,82,3600
703213,2020-05-14 15:03:33.000,ADBKRK-911,Change title in www.edumall.co.th,48,1,1,600
689151,2020-05-14 15:32:12.000,ADBK-440,CI/CD pipeline and Infra optimization for Magento TL stage,48,82,82,34200
689148,2020-05-14 15:37:28.000,ADBK-441,Cannot reset my password,48,1,1,41400
689146,2020-05-14 15:42:18.000,ADBK-442,Create instance for redis TL,48,82,82,1200
689143,2020-05-14 15:46:59.000,ADBK-443,Create RDS instance for staging TL,48,82,82,7200
689139,2020-05-14 15:46:59.000,ADBK-444,Create instance for ES TL,48,82,82,1800
689137,2020-05-14 16:04:04.000,ADBK-445,Prepare ASG for ADMIN,48,82,82,1800
689134,2020-05-14 16:04:59.000,ADBK-446,Prepare ASG for Web,48,82,82,1800
689133,2020-05-14 16:10:00.000,ADBK-447,Create LB ,48,82,82,2400
689130,2020-05-14 16:11:41.000,ADBK-448,Actualize README,48,1,1,1800
689127,2020-05-14 16:17:52.000,ADBK-449,Prepare CI/CD for staging,48,82,82,18000
689125,2020-05-14 16:20:42.000,ADBK-450,Create Lamba m-mode for tl,48,82,82,1800
689123,2020-05-14 16:31:15.000,ADBK-451,Update user data for web and admin,48,82,82,3600
689121,2020-05-14 16:33:35.000,ADBK-452,Create packer config for staging,48,82,82,9000
689117,2020-05-14 16:37:43.000,ADBK-454,"Prepare documentation, scheme for staging deploy. ",48,82,82,16200
689114,2020-05-14 16:39:57.000,ADBK-455,CI/CD pipeline and Infra optimization for Magento TL prod,48,82,82,56700
689112,2020-05-14 17:24:43.000,ADBK-456,Create EC redis for  TL production,48,82,82,1800
689109,2020-05-14 17:26:06.000,ADBK-457,Create instance for temporary ES TL - production,48,82,82,1800
689106,2020-05-14 17:27:58.000,ADBK-458,Create RDS instance for production TL,48,82,82,5400
689104,2020-05-14 17:33:26.000,ADBK-459,Prepare ASG for ADMIN - production ,48,82,82,4500
689101,2020-05-14 17:36:22.000,ADBK-460,Prepare ASG for Web - production,48,82,82,3600
689099,2020-05-14 17:40:38.000,ADBK-461,Create LB - production ,48,82,82,5400
689097,2020-05-14 17:44:37.000,ADBK-462,Create packer config for production,48,82,82,3600
689094,2020-05-14 17:54:15.000,ADBK-463,LMS Readme actualize (Jackfruit),48,1,1,4800
689091,2020-05-14 17:54:29.000,ADBK-464,Prepare CI/CD for production,48,82,82,16200
689088,2020-05-14 17:54:43.000,ADBK-465,SSO Readme actualize,48,1,1,8400
689085,2020-05-14 17:54:54.000,ADBK-466,Update user data for web and admin,48,82,82,3600
689084,2020-05-14 17:55:58.000,ADBK-467,Deploy  production with CI/CD,48,82,82,3600
689081,2020-05-14 17:56:52.000,ADBK-468,"Prepare documentation, scheme for production deploy.",48,82,82,29700
689079,2020-05-14 17:57:49.000,ADBK-469,Prepare plan for change old production to new production,48,82,82,18000
689074,2020-05-14 18:15:52.000,ADBK-470,Google EE tracking for Magento VN (second iteration),48,1,1,25200
689071,2020-05-14 18:18:52.000,ADBK-471,"Disable ""referrer"" parameter in Bifrost",48,1,1,900
689069,2020-05-14 20:52:14.000,ADBK-472,Instantes didn't update after two consecutive deployment,48,82,82,7800
689060,2020-05-15 08:48:25.000,ADBK-476,Need set redirect when go to www.edumall.co.th,48,82,1,9600
689063,2020-05-15 13:20:42.000,ADBK-475,Bifrost Readme actualize,48,1,1,3000
689057,2020-05-15 16:01:07.000,ADBK-477,Ares Readme actualize,48,1,1,6720
689053,2020-05-15 17:38:57.000,ADBK-478,UAT for VN iOS app (Iteration 1),48,1,1,4320
689050,2020-05-15 17:39:00.000,ADBK-479,CLONE - Research iOS app,48,1,1,6360
689045,2020-05-15 17:39:05.000,ADBK-482,CLONE - Create user flow (same as desktop part),48,1,1,13500
689043,2020-05-15 17:39:07.000,ADBK-483,CLONE - Login flow (same as desktop part),48,1,1,10980
689040,2020-05-15 17:39:11.000,ADBK-485,CLONE - Add to cart test ,48,1,1,13320
689032,2020-05-15 17:39:25.000,ADBK-491,CLONE - Payment - fill the form,48,1,1,11820
689028,2020-05-15 17:39:30.000,ADBK-494,CLONE - Manual pre-tests,48,1,1,3300
689025,2020-05-15 17:54:17.000,ADBK-495,Blank screen space at the bottom of the main page,48,1,1,1800
689023,2020-05-16 00:31:10.000,ADBK-496,Must notify user if user is marked as spammer in lms system,48,1,1,23400
689021,2020-05-16 20:19:53.000,ADBK-497,Test availability of right menu items,48,1,1,8460
689015,2020-05-18 12:41:38.000,ADBK-500,"""Các khoá học cùng giảng viên"" doesn't load at staging product page",48,1,1,6900
689013,2020-05-18 12:55:03.000,ADBK-501,No category icons on staging,48,1,1,4200
689010,2020-05-18 13:01:08.000,ADBK-502,Fix and optimize top banner block markup ,48,1,1,600
689007,2020-05-18 13:08:44.000,ADBK-504,Debug with enabled pageCache,48,1,1,19620
689004,2020-05-18 13:11:53.000,ADBK-505,Join files JS together to optimize requests numbers,48,1,1,61200
689001,2020-05-18 13:18:32.000,ADBK-506,Dom errors in console on staging,48,1,1,14400
688998,2020-05-18 13:58:18.000,ADBK-507,JS errors on the search results page,48,1,1,18000
688990,2020-05-18 18:00:17.000,ADBK-511,Cart not working after users menu showing ,48,1,1,10680
688987,2020-05-18 18:03:20.000,ADBK-512,Add free course ,48,1,1,4920
688984,2020-05-19 12:06:33.000,ADBK-514,Fix bifrost exception in transactions#index (BIFROST01-179),48,1,1,1500
688982,2020-05-19 12:14:45.000,ADBK-515,NoMethodError Users::SessionsController#create (EDM-SSO-5G),48,1,1,900
688980,2020-05-19 12:15:54.000,ADBK-516,ActionController::UnknownFormat Users::SessionsController#new (EDM-SSO-48),48,1,1,4200
688977,2020-05-19 14:24:05.000,ADBK-517,Shutdown old Magento of Edumall.vn,48,82,1,26700
688974,2020-05-19 16:16:23.000,ADBK-518,Fix empty source_url in bifrost_transactions on Redshift.,48,1,1,7920
688971,2020-05-19 17:21:13.000,ADBK-519,Turn on STMP logs cleaning on Magento VN prod,48,82,1,8700
688969,2020-05-19 17:39:52.000,ADBK-520,Add payments on stage ,48,1,1,25200
688966,2020-05-19 19:33:44.000,ADBK-521,Magento production admin 504,48,82,82,10800
688962,2020-05-19 19:43:41.000,ADBK-522,Prepare production deploy VN,48,82,82,28800
688957,2020-05-20 09:31:08.000,ADBK-524,Must allow update data automatically,48,1,1,55020
688952,2020-05-20 10:41:21.000,ADBK-526,No category icon in Magento edumall.vn,48,1,1,5400
688946,2020-05-20 15:35:25.000,ADBK-527,Generate product feed on Magento,48,1,1,21600
703192,2020-05-20 15:44:43.000,ADBKRK-933,Bị full domain,48,1,1,1800
688942,2020-05-20 17:18:07.000,ADBK-528,Prevent uploading huge images through Kelley,48,1,1,32700
688940,2020-05-20 17:19:51.000,ADBK-529,Prevent uploading huge images through Teacher/IS,48,1,1,2100
688938,2020-05-20 17:22:16.000,ADBK-530,Prevent uploading huge images through Magento,48,1,1,7200
